,filename,x,y,floor,orientation,sample_id,timestamp,00:15:f9:6c:7a:e1,00:15:f9:6c:7a:e0,00:15:f9:6c:7a:e2,00:12:da:9e:32:31,00:12:da:9e:32:32,00:15:f9:6c:7d:72,00:15:f9:6c:7d:71,00:15:f9:6c:7d:70,00:12:da:9e:32:30,00:11:21:66:75:82,00:11:21:66:75:81,00:11:21:6c:4e:72,00:11:21:6c:4e:70,00:11:21:6c:50:e2,00:11:21:6c:4e:71,00:11:21:66:75:80,00:15:f9:6c:7a:d2,00:15:f9:6c:7d:22,00:15:f9:6c:7d:20,00:15:f9:6c:7a:d1,00:11:21:6c:50:e1,00:15:f9:6c:7d:21,00:11:21:6c:50:e0,00:15:f9:6c:7a:d0,00:0f:60:06:71:2e,00:17:df:7d:70:51,00:17:df:7d:70:52,00:17:df:7d:70:50,88:e3:ab:11:f4:ee,00:12:80:17:ac:ae,00:1b:fc:22:43:4e,00:12:43:f1:c4:40,30:8d:99:64:aa:8d,b0:5b:67:c2:a0:16,00:12:43:f1:c4:42,00:12:43:f1:c4:41,bc:14:01:9c:37:08,bc:14:01:9c:37:09,00:12:da:9e:31:91
95,"altPoint(24,1).json",12.0,0.5,2,227.39528,15,1461871560348,-59.0,-61.0,-60.0,-68.0,-72.0,-68.0,-63.0,-67.0,-70.0,-78.0,-77.0,-87.0,,,-87.0,-78.0,-70.0,,,-70.0,,,,-67.0,,,,,,,,,,,,,,,
96,"altPoint(24,1).json",12.0,0.5,2,227.39528,16,1461871560348,-60.0,-61.0,-61.0,-69.0,-71.0,-71.0,-65.0,-73.0,-72.0,-77.0,-76.0,-86.0,,,-87.0,-71.0,-70.0,,,-70.0,,,,-70.0,,,,,,,,,,,,,,,
97,"altPoint(24,1).json",12.0,0.5,2,227.39528,17,1461871560348,-60.0,-59.0,-60.0,-69.0,-69.0,-71.0,-69.0,-71.0,-69.0,-76.0,-75.0,-87.0,-87.0,,-87.0,-76.0,-70.0,,,-70.0,,,,-70.0,,,,,,,,,,,,,,,
98,"altPoint(24,1).json",12.0,0.5,2,227.39528,18,1461871560348,-60.0,-59.0,-59.0,-70.0,-70.0,-63.0,-68.0,-66.0,-68.0,-77.0,-78.0,-86.0,-87.0,,-90.0,-77.0,-70.0,,,-70.0,,,,-70.0,,,,,,,,,,,,,,,
99,"altPoint(24,1).json",12.0,0.5,2,227.39528,19,1461871560348,-60.0,-59.0,-60.0,-71.0,-71.0,-63.0,-64.0,-63.0,-69.0,-78.0,-76.0,-88.0,,,-86.0,-76.0,-70.0,,,-70.0,,,,-70.0,,,,,,,,,,,,,,,
100,"altPoint(27,10).json",13.5,5.0,2,293.33896,0,1461871210576,-81.0,-81.0,-81.0,-61.0,-59.0,-48.0,-48.0,-48.0,-61.0,-80.0,-81.0,-77.0,-78.0,-86.0,-78.0,-82.0,-85.0,-88.0,-87.0,-84.0,-83.0,,-89.0,,,,,,,,,,,,,,,,
101,"altPoint(27,10).json",13.5,5.0,2,293.33896,1,1461871210576,-80.0,-81.0,-81.0,-56.0,-56.0,-54.0,-53.0,-54.0,-57.0,-80.0,-79.0,-79.0,-78.0,-88.0,-82.0,-82.0,-86.0,-89.0,-87.0,-84.0,-88.0,-90.0,-87.0,-83.0,,,,,,,,,,,,,,,
102,"altPoint(27,10).json",13.5,5.0,2,293.33896,2,1461871210576,-81.0,-81.0,-83.0,-57.0,-56.0,-56.0,-55.0,-55.0,-57.0,-77.0,-78.0,-78.0,-78.0,-89.0,-82.0,-79.0,-86.0,-89.0,,,-89.0,-87.0,-89.0,-83.0,,,,,,,,,,,,,,,
103,"altPoint(27,10).json",13.5,5.0,2,293.33896,3,1461871210576,-82.0,-82.0,-82.0,-57.0,-56.0,-47.0,-48.0,-48.0,-57.0,-78.0,-78.0,-79.0,-77.0,-88.0,-78.0,-79.0,,,,,-90.0,-87.0,-89.0,,,,,,,,,,,,,,,,
104,"altPoint(27,10).json",13.5,5.0,2,293.33896,4,1461871210576,-83.0,-84.0,-83.0,-56.0,-56.0,-55.0,-53.0,-55.0,-56.0,-79.0,-79.0,-77.0,-77.0,-88.0,-77.0,-82.0,-84.0,,,-84.0,-86.0,,-89.0,-87.0,,,,,,,,,,,,,,,
105,"altPoint(27,10).json",13.5,5.0,2,293.33896,5,1461871210576,-78.0,-78.0,-78.0,-57.0,-56.0,-55.0,-55.0,-56.0,-56.0,-79.0,-79.0,-79.0,-78.0,-87.0,-79.0,-81.0,-84.0,-87.0,,-84.0,-89.0,,-87.0,-82.0,,,,,,,,,,,,,,,
106,"altPoint(27,10).json",13.5,5.0,2,293.33896,6,1461871210576,-81.0,-81.0,-82.0,-56.0,-55.0,-55.0,-54.0,-55.0,-55.0,-80.0,-80.0,-77.0,-78.0,-87.0,-76.0,-80.0,-83.0,-87.0,,-87.0,-88.0,,-87.0,-82.0,,,,,,,,,,,,,,,
107,"altPoint(27,10).json",13.5,5.0,2,293.33896,7,1461871210576,-78.0,-78.0,-78.0,-56.0,-56.0,-55.0,-55.0,-54.0,-55.0,-79.0,-79.0,-78.0,-78.0,-86.0,-76.0,-80.0,-83.0,-86.0,-89.0,-87.0,-86.0,,-89.0,-82.0,,,,,,,,,,,,,,,
108,"altPoint(27,10).json",13.5,5.0,2,293.33896,8,1461871210576,-81.0,-81.0,-82.0,-56.0,-54.0,-54.0,-55.0,-53.0,-56.0,-79.0,-79.0,-78.0,-76.0,-89.0,-77.0,-81.0,-86.0,-86.0,-87.0,,-86.0,-89.0,-88.0,-82.0,,,,,,,,,,,,,,,
109,"altPoint(27,10).json",13.5,5.0,2,293.33896,9,1461871210576,-81.0,-81.0,-82.0,-57.0,-56.0,-54.0,-54.0,-53.0,-56.0,-78.0,-78.0,-79.0,-78.0,-87.0,-78.0,-78.0,-89.0,-91.0,-87.0,,-86.0,-87.0,-88.0,,,,,,,,,,,,,,,,
110,"altPoint(27,10).json",13.5,5.0,2,293.33896,10,1461871210576,-79.0,-79.0,-80.0,-57.0,-57.0,-53.0,-54.0,-54.0,-58.0,-78.0,-80.0,-79.0,-80.0,-87.0,-78.0,-80.0,-89.0,-91.0,-87.0,-85.0,-87.0,-87.0,-90.0,,,,,,,,,,,,,,,,
111,"altPoint(27,10).json",13.5,5.0,2,293.33896,11,1461871210576,-79.0,-80.0,-80.0,-62.0,-58.0,-55.0,-54.0,-55.0,-62.0,-80.0,-80.0,-80.0,-80.0,-84.0,-80.0,-86.0,,-86.0,-88.0,-84.0,-87.0,-88.0,-85.0,,,,,,,,,,,,,,,,
112,"altPoint(27,10).json",13.5,5.0,2,293.33896,12,1461871210576,-79.0,-79.0,-80.0,-56.0,-56.0,-48.0,-48.0,-48.0,-56.0,-80.0,-80.0,-79.0,-79.0,-87.0,-80.0,-79.0,,-87.0,-88.0,-84.0,-85.0,-88.0,-88.0,-82.0,,,,,,,,,,,,,,,
113,"altPoint(27,10).json",13.5,5.0,2,293.33896,13,1461871210576,-80.0,-81.0,-82.0,-56.0,-55.0,-54.0,-47.0,-47.0,-56.0,-80.0,-82.0,-76.0,-78.0,-86.0,-78.0,-79.0,-82.0,-87.0,,,-85.0,-85.0,-87.0,-82.0,,,,,,,,,,,,,,,
114,"altPoint(27,10).json",13.5,5.0,2,293.33896,14,1461871210576,-81.0,-81.0,-81.0,-56.0,-56.0,-47.0,-48.0,-48.0,-56.0,-79.0,-79.0,-77.0,-76.0,-90.0,-77.0,-80.0,-87.0,-86.0,-87.0,-86.0,-88.0,-85.0,-88.0,,,,,,,,,,,,,,,,
115,"altPoint(27,10).json",13.5,5.0,2,293.33896,15,1461871210576,-80.0,-80.0,-81.0,-56.0,-56.0,-50.0,-50.0,-49.0,-55.0,-80.0,-79.0,-79.0,-79.0,-89.0,-79.0,-79.0,-85.0,-86.0,-87.0,-86.0,-88.0,,-90.0,,,,,,,,,,,,,,,,
116,"altPoint(27,10).json",13.5,5.0,2,293.33896,16,1461871210576,-79.0,-82.0,-80.0,-55.0,-55.0,-47.0,-47.0,-46.0,-55.0,-78.0,-78.0,-78.0,-79.0,-83.0,-76.0,-80.0,-82.0,-86.0,-87.0,,-87.0,,-90.0,,,,,,,,,,,,,,,,
117,"altPoint(27,10).json",13.5,5.0,2,293.33896,17,1461871210576,-81.0,-81.0,-81.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-80.0,-81.0,-76.0,-77.0,-85.0,-77.0,-80.0,-85.0,-88.0,-89.0,-83.0,-86.0,-88.0,-82.0,,,,,,,,,,,,,,,,
118,"altPoint(27,10).json",13.5,5.0,2,293.33896,18,1461871210576,-80.0,-81.0,-81.0,-56.0,-57.0,-53.0,-54.0,-54.0,-56.0,-79.0,-79.0,-77.0,-77.0,-87.0,-77.0,-80.0,-83.0,-87.0,-88.0,-83.0,-89.0,-87.0,-88.0,,,,,,,,,,,,,,,,
119,"altPoint(27,10).json",13.5,5.0,2,293.33896,19,1461871210576,-80.0,-80.0,-80.0,-56.0,-57.0,-48.0,-64.0,-64.0,-57.0,-82.0,-80.0,-77.0,-77.0,-88.0,-79.0,-81.0,-85.0,-87.0,-88.0,-82.0,-87.0,-87.0,-89.0,,,,,,,,,,,,,,,,
120,"altPoint(27,14).json",13.5,7.0,2,327.32782,0,1461871079934,-85.0,-86.0,-84.0,-57.0,-60.0,-54.0,-55.0,-55.0,-60.0,-81.0,-81.0,-82.0,-83.0,-88.0,-81.0,-81.0,-86.0,-85.0,-87.0,,-88.0,-87.0,-87.0,,,,,,-90.0,,,,,,,,,,
121,"altPoint(27,14).json",13.5,7.0,2,313.69824,1,1461871079934,,-88.0,,-64.0,-64.0,-52.0,-51.0,-51.0,-59.0,-79.0,-79.0,-80.0,-83.0,-88.0,-80.0,-81.0,-87.0,-85.0,-87.0,,-88.0,-87.0,-89.0,,,,,,-90.0,,,,,,,,,,
122,"altPoint(27,14).json",13.5,7.0,2,313.69824,2,1461871079934,-86.0,-87.0,-88.0,-59.0,-60.0,-52.0,-48.0,-52.0,-59.0,-78.0,-79.0,-82.0,-84.0,-87.0,-81.0,-79.0,-87.0,-85.0,-84.0,,-85.0,-86.0,-90.0,,,,,,,,,,,,,,,,
123,"altPoint(27,14).json",13.5,7.0,2,313.69824,3,1461871079934,-86.0,-86.0,-88.0,-58.0,-59.0,-49.0,-49.0,-49.0,-60.0,-78.0,-80.0,-81.0,-82.0,-88.0,-81.0,-79.0,-87.0,-84.0,-83.0,,-88.0,-83.0,-90.0,,,,,,,,,,,,,,,,
124,"altPoint(27,14).json",13.5,7.0,2,313.69824,4,1461871079934,-86.0,-86.0,-86.0,-60.0,-60.0,-49.0,-49.0,-49.0,-59.0,-79.0,-79.0,-80.0,-80.0,-87.0,-80.0,-79.0,-85.0,-84.0,-85.0,,-88.0,-83.0,-88.0,,,,,,,,,,,,,,,,
125,"altPoint(27,14).json",13.5,7.0,2,313.69824,5,1461871079934,-87.0,-86.0,-86.0,-59.0,-59.0,-49.0,-49.0,-48.0,-60.0,-80.0,-80.0,-81.0,-81.0,-88.0,-79.0,-79.0,-86.0,-85.0,-84.0,,-89.0,,-87.0,,,,,,,,,,,,,,,,
126,"altPoint(27,14).json",13.5,7.0,2,313.69824,6,1461871079934,-87.0,-88.0,-87.0,-59.0,-59.0,-49.0,-49.0,-49.0,-59.0,-80.0,-79.0,-82.0,-81.0,-88.0,-80.0,-79.0,-87.0,-85.0,-84.0,,-86.0,-84.0,-90.0,,,,,,,,,,,,,,,,
127,"altPoint(27,14).json",13.5,7.0,2,313.69824,7,1461871079934,-87.0,-85.0,-86.0,-59.0,-59.0,-49.0,-49.0,-49.0,-59.0,-79.0,-79.0,-80.0,-82.0,-88.0,-81.0,-78.0,-87.0,-85.0,-84.0,,-88.0,-85.0,-88.0,-88.0,,,,,,,,,,,,,,,
128,"altPoint(27,14).json",13.5,7.0,2,313.69824,8,1461871079934,-86.0,-88.0,-86.0,-58.0,-59.0,-50.0,-49.0,-49.0,-59.0,-79.0,-81.0,-80.0,-82.0,-86.0,-82.0,-79.0,,-85.0,-83.0,,-88.0,-84.0,-85.0,-88.0,,,,,,,,,,,,,,,
129,"altPoint(27,14).json",13.5,7.0,2,313.69824,9,1461871079934,-85.0,-85.0,-85.0,-61.0,-61.0,-49.0,-49.0,-49.0,-59.0,-79.0,-79.0,-80.0,-80.0,-89.0,-81.0,-79.0,,-85.0,-84.0,,-88.0,-85.0,-88.0,-86.0,,,,,,,,,,,,,,,
130,"altPoint(27,14).json",13.5,7.0,2,313.69824,10,1461871079934,-87.0,-86.0,-87.0,-59.0,-59.0,-48.0,-49.0,-48.0,-59.0,-79.0,-79.0,-81.0,-80.0,-88.0,-81.0,-80.0,-85.0,-85.0,-85.0,-86.0,-88.0,-84.0,-88.0,-86.0,,,,,,,,,,,,,,,
131,"altPoint(27,14).json",13.5,7.0,2,313.69824,11,1461871079934,-87.0,-86.0,-87.0,-60.0,-59.0,-50.0,-49.0,-50.0,-59.0,-79.0,-80.0,-80.0,-81.0,-84.0,-81.0,-79.0,-88.0,-84.0,-84.0,-86.0,-85.0,-83.0,-87.0,,,,,,,,,,,,,,,,
132,"altPoint(27,14).json",13.5,7.0,2,313.69824,12,1461871079934,-84.0,-84.0,-85.0,-64.0,-64.0,-42.0,-42.0,-42.0,-63.0,-79.0,-79.0,-83.0,-81.0,-81.0,-82.0,-78.0,-88.0,-82.0,-82.0,,-79.0,-83.0,-78.0,,,,,,-89.0,,,,,,,,,,
133,"altPoint(27,14).json",13.5,7.0,2,313.69824,13,1461871079934,-86.0,-85.0,-85.0,-62.0,-58.0,-49.0,-49.0,-49.0,-62.0,-79.0,-79.0,-79.0,-78.0,-85.0,-79.0,-78.0,-88.0,-83.0,-83.0,-88.0,-86.0,-84.0,-81.0,,,,,,-89.0,,,,,,,,,,
134,"altPoint(27,14).json",13.5,7.0,2,313.69824,14,1461871079934,-86.0,-85.0,-87.0,-62.0,-61.0,-50.0,-50.0,-50.0,-59.0,-78.0,-78.0,-80.0,-82.0,-87.0,-80.0,-78.0,-86.0,-86.0,-84.0,-85.0,-88.0,-83.0,-81.0,,,,,,,,,,,,,,,,
135,"altPoint(27,14).json",13.5,7.0,2,313.69824,15,1461871079934,-86.0,-87.0,-85.0,-62.0,-62.0,-49.0,-49.0,-49.0,-58.0,-80.0,-79.0,-79.0,-80.0,-87.0,-78.0,-80.0,-86.0,-85.0,-84.0,-88.0,-84.0,-83.0,-85.0,,,,,,,,,,,,,,,,
136,"altPoint(27,14).json",13.5,7.0,2,313.69824,16,1461871079934,-84.0,-86.0,-87.0,-59.0,-60.0,-49.0,-49.0,-49.0,-59.0,-80.0,-80.0,-81.0,-81.0,-85.0,-82.0,-80.0,-87.0,-84.0,-85.0,-88.0,-84.0,-86.0,-87.0,,,,,,,,,,,,,,,,
137,"altPoint(27,14).json",13.5,7.0,2,313.69824,17,1461871079934,-85.0,-86.0,-87.0,-59.0,-58.0,-47.0,-47.0,-47.0,-59.0,-81.0,-80.0,-80.0,-79.0,-89.0,-82.0,-80.0,-86.0,-83.0,-85.0,,-84.0,-85.0,-87.0,,,,,,,,,,,,,,,,
138,"altPoint(27,14).json",13.5,7.0,2,313.69824,18,1461871079934,-84.0,-87.0,-84.0,-62.0,-61.0,-49.0,-49.0,-49.0,-61.0,-79.0,-80.0,-80.0,-80.0,-82.0,-80.0,-80.0,-87.0,-86.0,,-88.0,,-85.0,,,,,,,,,,,,,,,,,
139,"altPoint(27,14).json",13.5,7.0,2,313.69824,19,1461871079934,-85.0,-86.0,-86.0,-62.0,-61.0,-46.0,-46.0,-46.0,-59.0,-80.0,-80.0,-81.0,-80.0,-87.0,-80.0,-82.0,-86.0,-84.0,-83.0,-88.0,-86.0,-83.0,-86.0,,,,,,,,,,,,,,,,
140,"altPoint(27,18).json",13.5,9.0,2,327.32782,0,1461870904909,-85.0,-85.0,-85.0,-57.0,-57.0,-50.0,-50.0,-50.0,-57.0,-74.0,-80.0,-73.0,-73.0,-82.0,-73.0,-75.0,-90.0,-83.0,-83.0,,-83.0,-83.0,-81.0,,,,,,,,,,,,,,,,
141,"altPoint(27,18).json",13.5,9.0,2,327.32782,1,1461870904909,-83.0,-82.0,-84.0,-67.0,-67.0,-56.0,-53.0,-56.0,-68.0,-74.0,-74.0,-72.0,-72.0,-85.0,-72.0,-74.0,-88.0,-82.0,-82.0,,-85.0,-82.0,-79.0,,,,,,,,,,,,,,,,
142,"altPoint(27,18).json",13.5,9.0,2,327.32782,2,1461870904909,-81.0,-81.0,-81.0,-68.0,-68.0,-58.0,-56.0,-57.0,-66.0,-77.0,-76.0,-75.0,-73.0,-85.0,-73.0,-74.0,-87.0,-86.0,-84.0,-86.0,-85.0,-86.0,-85.0,,,,,,,,,,,,,,,,
143,"altPoint(27,18).json",13.5,9.0,2,327.32782,3,1461870904909,-80.0,-81.0,-80.0,-63.0,-63.0,-53.0,-53.0,-53.0,-63.0,-75.0,-74.0,-77.0,-76.0,-87.0,-76.0,-75.0,-85.0,-85.0,-83.0,-86.0,-87.0,-86.0,-89.0,,,,,,,,,,,,,,,,
144,"altPoint(27,18).json",13.5,9.0,2,327.32782,4,1461870904909,-82.0,-82.0,-83.0,-68.0,-68.0,-48.0,-48.0,-48.0,-66.0,-75.0,-75.0,-76.0,-74.0,-86.0,-76.0,-76.0,-86.0,-83.0,-82.0,,-86.0,-83.0,-85.0,,,,,,,,,,,,,,,,
145,"altPoint(27,18).json",13.5,9.0,2,327.32782,5,1461870904909,-86.0,-85.0,-85.0,-64.0,-68.0,-52.0,-50.0,-50.0,-68.0,-75.0,-75.0,-77.0,-74.0,-88.0,-76.0,-76.0,-85.0,-85.0,-87.0,,-89.0,-85.0,-85.0,,,,,,-90.0,,,,,,,,,,
146,"altPoint(27,18).json",13.5,9.0,2,327.32782,6,1461870904909,-82.0,-82.0,-82.0,-64.0,-64.0,-54.0,-55.0,-54.0,-64.0,-82.0,-82.0,-73.0,-73.0,-86.0,-73.0,-76.0,-85.0,-84.0,-84.0,,-85.0,-85.0,-88.0,,,,,,-90.0,,,,,,,,,,
147,"altPoint(27,18).json",13.5,9.0,2,327.32782,7,1461870904909,-82.0,-82.0,-82.0,-62.0,-62.0,-44.0,-44.0,-45.0,-69.0,-74.0,-74.0,-75.0,-75.0,-87.0,-75.0,-75.0,-86.0,-82.0,-81.0,-87.0,-85.0,-83.0,-88.0,,,,,,,,,,,,,,,,
148,"altPoint(27,18).json",13.5,9.0,2,327.32782,8,1461870904909,-81.0,-82.0,-82.0,-65.0,-65.0,-48.0,-48.0,-48.0,-65.0,-74.0,-74.0,-75.0,-72.0,-88.0,-73.0,-74.0,-86.0,-85.0,-81.0,-87.0,-84.0,-84.0,,-86.0,,,,,,,,,,,,,,,
149,"altPoint(27,18).json",13.5,9.0,2,327.32782,9,1461870904909,-81.0,-81.0,-79.0,-62.0,-69.0,-57.0,-58.0,-58.0,-61.0,-74.0,-75.0,-72.0,-73.0,-88.0,-72.0,-74.0,-85.0,-81.0,-82.0,,-84.0,-82.0,-90.0,-86.0,,,,,,,,,,,,,,,
150,"altPoint(27,18).json",13.5,9.0,2,327.32782,10,1461870904909,-79.0,-79.0,-78.0,-63.0,-63.0,-46.0,-46.0,-46.0,-63.0,-73.0,-79.0,-72.0,-73.0,-88.0,-81.0,-73.0,-86.0,-83.0,-82.0,,,-84.0,-90.0,,,,,,,,,,,,,,,,
151,"altPoint(27,18).json",13.5,9.0,2,327.32782,11,1461870904909,-77.0,-77.0,-78.0,-61.0,-61.0,-47.0,-48.0,-47.0,-61.0,-73.0,-73.0,-77.0,-77.0,-81.0,-77.0,-74.0,-86.0,-81.0,-81.0,,-85.0,-80.0,-86.0,,,,,,,,,,,,,,,,
152,"altPoint(27,18).json",13.5,9.0,2,327.32782,12,1461870904909,-79.0,-78.0,-78.0,-59.0,-58.0,-55.0,-55.0,-55.0,-58.0,-80.0,-80.0,-73.0,-73.0,-81.0,-73.0,-75.0,-84.0,-83.0,-83.0,,-88.0,-82.0,-90.0,,,,,,,,,,,,,,,,
153,"altPoint(27,18).json",13.5,9.0,2,327.32782,13,1461870904909,-78.0,-78.0,-78.0,-63.0,-63.0,-51.0,-51.0,-51.0,-64.0,-74.0,-81.0,-73.0,-73.0,-89.0,-73.0,-75.0,-84.0,-83.0,-83.0,-89.0,-89.0,-83.0,-89.0,,,,,,,,,,,,,,,,
154,"altPoint(27,18).json",13.5,9.0,2,327.32782,14,1461870904909,-78.0,-79.0,-80.0,-64.0,-64.0,-51.0,-51.0,-51.0,-64.0,-74.0,-74.0,-75.0,-76.0,-89.0,-76.0,-82.0,,-87.0,-85.0,-86.0,-88.0,-85.0,-88.0,,,,,,,,,,,,,,,,
155,"altPoint(27,18).json",13.5,9.0,2,327.32782,15,1461870904909,-81.0,-81.0,-81.0,-64.0,-63.0,-50.0,-50.0,-51.0,-62.0,-74.0,-81.0,-72.0,-72.0,-89.0,-72.0,-74.0,-85.0,-87.0,-85.0,-86.0,-87.0,-84.0,-88.0,,,,,,,,,,,,,,,,
156,"altPoint(27,18).json",13.5,9.0,2,327.32782,16,1461870904909,-79.0,-79.0,-80.0,-65.0,-64.0,-58.0,-57.0,-58.0,-65.0,-74.0,-74.0,-74.0,-74.0,-89.0,-74.0,-81.0,-85.0,-81.0,-82.0,,-87.0,-80.0,-88.0,,,,,,,,,,,,,,,,
157,"altPoint(27,18).json",13.5,9.0,2,327.32782,17,1461870904909,-83.0,-83.0,-82.0,-64.0,-65.0,-49.0,-49.0,-49.0,-66.0,-80.0,-73.0,-73.0,-74.0,,-73.0,-80.0,-85.0,-83.0,-84.0,,-87.0,-84.0,,,,,,,,,,,,,,,,,
158,"altPoint(27,18).json",13.5,9.0,2,327.32782,18,1461870904909,-84.0,-82.0,-82.0,-63.0,-63.0,-51.0,-51.0,-51.0,-63.0,-74.0,-75.0,-73.0,-74.0,-87.0,-75.0,-74.0,-85.0,-84.0,-86.0,,-86.0,-84.0,-84.0,,,,,,,,,,,,,,,,
159,"altPoint(27,18).json",13.5,9.0,2,327.32782,19,1461870904909,-82.0,-82.0,-83.0,-64.0,-64.0,-48.0,-49.0,-48.0,-65.0,-75.0,-75.0,-73.0,-74.0,-80.0,-73.0,-78.0,-88.0,-80.0,-80.0,,-82.0,-80.0,-84.0,,,,,,,,,,,,,,,,
160,"altPoint(27,2).json",13.5,1.0,2,310.8161,0,1461871428403,-63.0,-63.0,-63.0,-68.0,-68.0,-58.0,-59.0,-58.0,-68.0,-77.0,-77.0,-88.0,,,,-78.0,-73.0,,,-73.0,,,,-74.0,,,,,,,,,,,,,,,
161,"altPoint(27,2).json",13.5,1.0,2,310.8161,1,1461871428403,-70.0,-69.0,-69.0,-68.0,-68.0,-59.0,-58.0,-59.0,-68.0,-78.0,-81.0,-84.0,,,,-79.0,-74.0,,,-75.0,,,,-75.0,,,,,,,,,,,,,,,
162,"altPoint(27,2).json",13.5,1.0,2,310.8161,2,1461871428403,-70.0,-70.0,-70.0,-68.0,-68.0,-53.0,-53.0,-53.0,-68.0,-78.0,-79.0,-82.0,-84.0,,,-79.0,-75.0,,,-75.0,,,,-76.0,,,,,,,,,,,,,,,
163,"altPoint(27,2).json",13.5,1.0,2,310.8161,3,1461871428403,-67.0,-67.0,-67.0,-67.0,-67.0,-53.0,-51.0,-53.0,-67.0,-77.0,-79.0,-86.0,-84.0,-84.0,,-78.0,-74.0,,,-76.0,-84.0,,,-74.0,,,,,,,,,,,,,,,
164,"altPoint(27,2).json",13.5,1.0,2,310.8161,4,1461871428403,-67.0,-67.0,-67.0,-72.0,-67.0,-54.0,-53.0,-53.0,-66.0,-78.0,-78.0,-85.0,,-84.0,-88.0,-78.0,-74.0,,,-76.0,-84.0,,,-74.0,,,,,,,,,,,,,,,
165,"altPoint(27,2).json",13.5,1.0,2,310.8161,5,1461871428403,-67.0,-67.0,-66.0,-71.0,-70.0,-53.0,-53.0,-53.0,-70.0,-78.0,-80.0,-82.0,,,-88.0,-78.0,-74.0,,,-75.0,,,,-79.0,,,,,,,,,,,,,,,
166,"altPoint(27,2).json",13.5,1.0,2,310.8161,6,1461871428403,-67.0,-67.0,-67.0,-66.0,-73.0,-52.0,-51.0,-52.0,-66.0,-78.0,-78.0,-84.0,,,-88.0,-78.0,-74.0,,,-74.0,,,,-74.0,,,,,,,,,,,,,,,
167,"altPoint(27,2).json",13.5,1.0,2,310.8161,7,1461871428403,-66.0,-66.0,-66.0,-67.0,-67.0,-50.0,-51.0,-50.0,-67.0,-79.0,-78.0,-83.0,,,-89.0,-78.0,-74.0,,,-74.0,,,,-75.0,,,,,,,,,,,,,,,
168,"altPoint(27,2).json",13.5,1.0,2,310.8161,8,1461871428403,-66.0,-66.0,-66.0,-67.0,-68.0,-51.0,-53.0,-52.0,-68.0,-79.0,-79.0,-88.0,-87.0,,-89.0,-78.0,-74.0,,,-76.0,,,,-74.0,,,,,,,,,,,,,,,
169,"altPoint(27,2).json",13.5,1.0,2,310.8161,9,1461871428403,-66.0,-66.0,-66.0,-70.0,-70.0,-52.0,-52.0,-52.0,-70.0,-78.0,-78.0,-88.0,-88.0,,,-78.0,-74.0,,,-75.0,,,,-74.0,,,,,,,,,,,,,,,
170,"altPoint(27,2).json",13.5,1.0,2,310.8161,10,1461871428403,-60.0,-60.0,-60.0,-70.0,-70.0,-51.0,-51.0,-51.0,-74.0,-81.0,-78.0,-88.0,-88.0,,,-78.0,-74.0,,,-74.0,,,,-75.0,,,,,,,,,,,,,,,
171,"altPoint(27,2).json",13.5,1.0,2,310.8161,11,1461871428403,-59.0,-59.0,-59.0,-67.0,-67.0,-52.0,-52.0,-52.0,-67.0,-78.0,-77.0,-84.0,,,-88.0,-80.0,-75.0,,,-75.0,,,,-73.0,,,,,,,,,,,,,,,
172,"altPoint(27,2).json",13.5,1.0,2,310.8161,12,1461871428403,-59.0,-59.0,-59.0,-71.0,-71.0,-59.0,-59.0,-59.0,-71.0,-79.0,-80.0,-83.0,,,-88.0,-80.0,-75.0,,,-75.0,,,,-74.0,,,,,,,,,,,,,,,
173,"altPoint(27,2).json",13.5,1.0,2,310.8161,13,1461871428403,-59.0,-59.0,-59.0,-69.0,-77.0,-52.0,-52.0,-53.0,-69.0,-79.0,-79.0,-89.0,,,-88.0,-80.0,-75.0,,,-75.0,,,,-75.0,,,,,,,,,,,,,,,
174,"altPoint(27,2).json",13.5,1.0,2,310.8161,14,1461871428403,-59.0,-59.0,-59.0,-66.0,-67.0,-52.0,-52.0,-53.0,-68.0,-78.0,-78.0,-85.0,-88.0,,-84.0,,-75.0,,,-74.0,,,,-74.0,,,,,,,,,,,,,,,
175,"altPoint(27,2).json",13.5,1.0,2,310.8161,15,1461871428403,-59.0,-60.0,-59.0,-68.0,-68.0,-51.0,-51.0,-52.0,-68.0,-78.0,-80.0,-87.0,-87.0,,-84.0,-80.0,-91.0,,,-73.0,,,,-74.0,,,,,,,,,,,,,,,
176,"altPoint(27,2).json",13.5,1.0,2,310.8161,16,1461871428403,-60.0,-61.0,-60.0,-67.0,-67.0,-52.0,-51.0,-51.0,-68.0,-83.0,-82.0,-84.0,-87.0,,,-80.0,-75.0,,,-75.0,,,,-85.0,,,,,,,,,,,,,,,
177,"altPoint(27,2).json",13.5,1.0,2,310.8161,17,1461871428403,-59.0,-59.0,-58.0,-67.0,-67.0,-53.0,-53.0,-53.0,-67.0,-80.0,-79.0,-82.0,,,-83.0,-80.0,-74.0,,,-83.0,,,,-74.0,,,,,,,,,,,,,,,
178,"altPoint(27,2).json",13.5,1.0,2,310.8161,18,1461871428403,-58.0,-59.0,-59.0,-69.0,-69.0,-62.0,-53.0,-63.0,-69.0,-82.0,-81.0,-83.0,,,-83.0,-82.0,-74.0,,,-74.0,,,,-83.0,,,,,,,,,,,,,,,-89.0
