,filename,x,y,floor,sample_id,mac_address,signal_strength
4672,"altPoint(39,22).json",19.5,11.0,2,6,00:15:f9:6c:7d:71,-55
4673,"altPoint(39,22).json",19.5,11.0,2,6,00:11:21:6c:4e:72,-68
4674,"altPoint(39,22).json",19.5,11.0,2,6,00:11:21:6c:4e:71,-69
4675,"altPoint(39,22).json",19.5,11.0,2,6,00:15:f9:6c:7d:21,-70
4676,"altPoint(39,22).json",19.5,11.0,2,6,00:11:21:6c:4e:70,-72
4677,"altPoint(39,22).json",19.5,11.0,2,6,00:15:f9:6c:7d:20,-70
4678,"altPoint(39,22).json",19.5,11.0,2,6,00:15:f9:6c:7d:22,-70
4679,"altPoint(39,22).json",19.5,11.0,2,6,00:11:21:6c:50:e1,-72
4680,"altPoint(39,22).json",19.5,11.0,2,6,00:11:21:6c:50:e2,-72
4681,"altPoint(39,22).json",19.5,11.0,2,6,00:15:f9:6c:7d:70,-54
4682,"altPoint(39,22).json",19.5,11.0,2,6,00:15:f9:6c:7d:72,-55
4683,"altPoint(39,22).json",19.5,11.0,2,6,00:11:21:6c:50:e0,-71
4684,"altPoint(39,22).json",19.5,11.0,2,6,00:12:da:9e:32:31,-56
4685,"altPoint(39,22).json",19.5,11.0,2,6,00:12:da:9e:32:30,-57
4686,"altPoint(39,22).json",19.5,11.0,2,6,00:12:da:9e:32:32,-56
4687,"altPoint(39,22).json",19.5,11.0,2,6,00:15:f9:6c:7a:e1,-85
4688,"altPoint(39,22).json",19.5,11.0,2,6,00:15:f9:6c:7a:e2,-86
4689,"altPoint(39,22).json",19.5,11.0,2,6,00:15:f9:6c:7a:e0,-85
4690,"altPoint(39,22).json",19.5,11.0,2,6,00:11:21:66:75:81,-85
4691,"altPoint(39,22).json",19.5,11.0,2,6,00:11:21:66:75:82,-84
4692,"altPoint(39,22).json",19.5,11.0,2,6,00:11:21:66:75:80,-85
4693,"point(39,22).json",19.5,11.0,2,4,00:12:da:9e:32:31,-63
4694,"point(39,22).json",19.5,11.0,2,4,00:15:f9:6c:7d:72,-61
4695,"point(39,22).json",19.5,11.0,2,4,00:15:f9:6c:7d:71,-58
4696,"point(39,22).json",19.5,11.0,2,4,00:15:f9:6c:7d:70,-59
4697,"point(39,22).json",19.5,11.0,2,4,00:12:da:9e:32:30,-60
4698,"point(39,22).json",19.5,11.0,2,4,00:11:21:6c:4e:72,-76
4699,"point(39,22).json",19.5,11.0,2,4,00:11:21:6c:4e:71,-76
4700,"point(39,22).json",19.5,11.0,2,4,00:15:f9:6c:7d:21,-72
4701,"point(39,22).json",19.5,11.0,2,4,00:11:21:6c:50:e2,-78
4702,"point(39,22).json",19.5,11.0,2,4,00:11:21:6c:4e:70,-76
4703,"point(39,22).json",19.5,11.0,2,4,00:11:21:6c:50:e1,-79
4704,"point(39,22).json",19.5,11.0,2,4,00:11:21:6c:50:e0,-79
4705,"point(39,22).json",19.5,11.0,2,4,00:12:da:9e:32:32,-63
4706,"point(39,22).json",19.5,11.0,2,4,00:15:f9:6c:7d:20,-71
4707,"point(39,22).json",19.5,11.0,2,4,00:15:f9:6c:7d:22,-72
4708,"point(39,22).json",19.5,11.0,2,4,00:11:21:66:75:81,-82
4709,"point(39,22).json",19.5,11.0,2,4,00:11:21:66:75:82,-82
4710,"point(39,22).json",19.5,11.0,2,4,00:15:f9:6c:7a:e2,-87
4711,"altPoint(39,22).json",19.5,11.0,2,2,00:15:f9:6c:7d:71,-55
4712,"altPoint(39,22).json",19.5,11.0,2,2,00:11:21:6c:4e:72,-73
4713,"altPoint(39,22).json",19.5,11.0,2,2,00:11:21:6c:4e:71,-72
4714,"altPoint(39,22).json",19.5,11.0,2,2,00:15:f9:6c:7d:21,-72
4715,"altPoint(39,22).json",19.5,11.0,2,2,00:11:21:6c:4e:70,-73
4716,"altPoint(39,22).json",19.5,11.0,2,2,00:15:f9:6c:7d:20,-71
4717,"altPoint(39,22).json",19.5,11.0,2,2,00:15:f9:6c:7d:22,-72
4718,"altPoint(39,22).json",19.5,11.0,2,2,00:11:21:6c:50:e1,-73
4719,"altPoint(39,22).json",19.5,11.0,2,2,00:11:21:6c:50:e2,-77
4720,"altPoint(39,22).json",19.5,11.0,2,2,00:15:f9:6c:7d:70,-55
4721,"altPoint(39,22).json",19.5,11.0,2,2,00:15:f9:6c:7d:72,-56
4722,"altPoint(39,22).json",19.5,11.0,2,2,00:11:21:6c:50:e0,-78
4723,"altPoint(39,22).json",19.5,11.0,2,2,00:12:da:9e:32:31,-55
4724,"altPoint(39,22).json",19.5,11.0,2,2,00:12:da:9e:32:30,-57
4725,"altPoint(39,22).json",19.5,11.0,2,2,00:12:da:9e:32:32,-57
4726,"altPoint(39,22).json",19.5,11.0,2,2,00:15:f9:6c:7a:e1,-87
4727,"altPoint(39,22).json",19.5,11.0,2,2,00:15:f9:6c:7a:e2,-85
4728,"altPoint(39,22).json",19.5,11.0,2,2,00:15:f9:6c:7a:e0,-87
4729,"altPoint(39,22).json",19.5,11.0,2,2,00:11:21:66:75:81,-85
4730,"altPoint(39,22).json",19.5,11.0,2,2,00:11:21:66:75:82,-87
4731,"altPoint(39,22).json",19.5,11.0,2,2,00:11:21:66:75:80,-88
4732,"point(39,22).json",19.5,11.0,2,6,00:12:da:9e:32:31,-61
4733,"point(39,22).json",19.5,11.0,2,6,00:15:f9:6c:7d:72,-58
4734,"point(39,22).json",19.5,11.0,2,6,00:15:f9:6c:7d:71,-59
4735,"point(39,22).json",19.5,11.0,2,6,00:15:f9:6c:7d:70,-58
4736,"point(39,22).json",19.5,11.0,2,6,00:12:da:9e:32:30,-60
4737,"point(39,22).json",19.5,11.0,2,6,00:11:21:6c:4e:72,-71
4738,"point(39,22).json",19.5,11.0,2,6,00:11:21:6c:4e:71,-71
4739,"point(39,22).json",19.5,11.0,2,6,00:15:f9:6c:7d:21,-71
4740,"point(39,22).json",19.5,11.0,2,6,00:11:21:6c:50:e2,-78
4741,"point(39,22).json",19.5,11.0,2,6,00:11:21:6c:4e:70,-71
4742,"point(39,22).json",19.5,11.0,2,6,00:11:21:6c:50:e1,-79
4743,"point(39,22).json",19.5,11.0,2,6,00:11:21:6c:50:e0,-79
4744,"point(39,22).json",19.5,11.0,2,6,00:12:da:9e:32:32,-64
4745,"point(39,22).json",19.5,11.0,2,6,00:15:f9:6c:7d:20,-70
4746,"point(39,22).json",19.5,11.0,2,6,00:15:f9:6c:7d:22,-70
4747,"point(39,22).json",19.5,11.0,2,6,00:11:21:66:75:81,-84
4748,"point(39,22).json",19.5,11.0,2,6,00:11:21:66:75:82,-84
4749,"point(39,22).json",19.5,11.0,2,6,00:15:f9:6c:7a:e2,-86
4750,"point(39,22).json",19.5,11.0,2,6,00:15:f9:6c:7a:e1,-87
4751,"point(39,22).json",19.5,11.0,2,6,00:15:f9:6c:7a:e0,-86
4752,"point(39,22).json",19.5,11.0,2,9,00:12:da:9e:32:31,-65
4753,"point(39,22).json",19.5,11.0,2,9,00:15:f9:6c:7d:72,-56
4754,"point(39,22).json",19.5,11.0,2,9,00:15:f9:6c:7d:71,-57
4755,"point(39,22).json",19.5,11.0,2,9,00:15:f9:6c:7d:70,-56
4756,"point(39,22).json",19.5,11.0,2,9,00:12:da:9e:32:30,-64
4757,"point(39,22).json",19.5,11.0,2,9,00:11:21:6c:4e:72,-74
4758,"point(39,22).json",19.5,11.0,2,9,00:11:21:6c:4e:71,-75
4759,"point(39,22).json",19.5,11.0,2,9,00:15:f9:6c:7d:21,-75
4760,"point(39,22).json",19.5,11.0,2,9,00:11:21:6c:50:e2,-79
4761,"point(39,22).json",19.5,11.0,2,9,00:11:21:6c:4e:70,-70
4762,"point(39,22).json",19.5,11.0,2,9,00:11:21:6c:50:e1,-79
4763,"point(39,22).json",19.5,11.0,2,9,00:11:21:6c:50:e0,-79
4764,"point(39,22).json",19.5,11.0,2,9,00:12:da:9e:32:32,-65
4765,"point(39,22).json",19.5,11.0,2,9,00:15:f9:6c:7d:20,-76
4766,"point(39,22).json",19.5,11.0,2,9,00:15:f9:6c:7d:22,-80
4767,"point(39,22).json",19.5,11.0,2,9,00:11:21:66:75:81,-81
4768,"point(39,22).json",19.5,11.0,2,9,00:11:21:66:75:82,-81
4769,"point(39,22).json",19.5,11.0,2,9,00:11:21:66:75:80,-83
4770,"altPoint(39,22).json",19.5,11.0,2,4,00:15:f9:6c:7d:71,-56
4771,"altPoint(39,22).json",19.5,11.0,2,4,00:11:21:6c:4e:72,-69
4772,"altPoint(39,22).json",19.5,11.0,2,4,00:11:21:6c:4e:71,-69
4773,"altPoint(39,22).json",19.5,11.0,2,4,00:15:f9:6c:7d:21,-67
4774,"altPoint(39,22).json",19.5,11.0,2,4,00:11:21:6c:4e:70,-69
4775,"altPoint(39,22).json",19.5,11.0,2,4,00:15:f9:6c:7d:20,-67
4776,"altPoint(39,22).json",19.5,11.0,2,4,00:15:f9:6c:7d:22,-70
4777,"altPoint(39,22).json",19.5,11.0,2,4,00:11:21:6c:50:e1,-76
4778,"altPoint(39,22).json",19.5,11.0,2,4,00:11:21:6c:50:e2,-76
4779,"altPoint(39,22).json",19.5,11.0,2,4,00:15:f9:6c:7d:70,-55
4780,"altPoint(39,22).json",19.5,11.0,2,4,00:15:f9:6c:7d:72,-55
4781,"altPoint(39,22).json",19.5,11.0,2,4,00:11:21:6c:50:e0,-76
4782,"altPoint(39,22).json",19.5,11.0,2,4,00:12:da:9e:32:31,-54
4783,"altPoint(39,22).json",19.5,11.0,2,4,00:12:da:9e:32:30,-57
4784,"altPoint(39,22).json",19.5,11.0,2,4,00:12:da:9e:32:32,-57
4785,"altPoint(39,22).json",19.5,11.0,2,4,00:15:f9:6c:7a:e1,-86
4786,"altPoint(39,22).json",19.5,11.0,2,4,00:15:f9:6c:7a:e2,-86
4787,"altPoint(39,22).json",19.5,11.0,2,4,00:15:f9:6c:7a:e0,-85
4788,"altPoint(39,22).json",19.5,11.0,2,4,00:11:21:66:75:81,-85
4789,"altPoint(39,22).json",19.5,11.0,2,4,00:11:21:66:75:82,-87
4790,"altPoint(39,22).json",19.5,11.0,2,4,00:11:21:66:75:80,-86
4791,"point(39,22).json",19.5,11.0,2,18,00:12:da:9e:32:31,-61
4792,"point(39,22).json",19.5,11.0,2,18,00:15:f9:6c:7d:72,-57
4793,"point(39,22).json",19.5,11.0,2,18,00:15:f9:6c:7d:71,-57
4794,"point(39,22).json",19.5,11.0,2,18,00:15:f9:6c:7d:70,-58
4795,"point(39,22).json",19.5,11.0,2,18,00:12:da:9e:32:30,-60
4796,"point(39,22).json",19.5,11.0,2,18,00:11:21:6c:4e:72,-76
4797,"point(39,22).json",19.5,11.0,2,18,00:11:21:6c:4e:71,-76
4798,"point(39,22).json",19.5,11.0,2,18,00:15:f9:6c:7d:21,-71
4799,"point(39,22).json",19.5,11.0,2,18,00:11:21:6c:50:e2,-79
4800,"point(39,22).json",19.5,11.0,2,18,00:11:21:6c:4e:70,-76
4801,"point(39,22).json",19.5,11.0,2,18,00:11:21:6c:50:e1,-78
4802,"point(39,22).json",19.5,11.0,2,18,00:11:21:6c:50:e0,-78
4803,"point(39,22).json",19.5,11.0,2,18,00:12:da:9e:32:32,-61
4804,"point(39,22).json",19.5,11.0,2,18,00:15:f9:6c:7d:20,-70
4805,"point(39,22).json",19.5,11.0,2,18,00:15:f9:6c:7d:22,-71
4806,"point(39,22).json",19.5,11.0,2,18,00:11:21:66:75:81,-82
4807,"point(39,22).json",19.5,11.0,2,18,00:11:21:66:75:82,-83
4808,"point(39,22).json",19.5,11.0,2,19,00:12:da:9e:32:31,-62
4809,"point(39,22).json",19.5,11.0,2,19,00:15:f9:6c:7d:72,-62
4810,"point(39,22).json",19.5,11.0,2,19,00:15:f9:6c:7d:71,-62
4811,"point(39,22).json",19.5,11.0,2,19,00:15:f9:6c:7d:70,-62
4812,"point(39,22).json",19.5,11.0,2,19,00:12:da:9e:32:30,-62
4813,"point(39,22).json",19.5,11.0,2,19,00:11:21:6c:4e:72,-71
4814,"point(39,22).json",19.5,11.0,2,19,00:11:21:6c:4e:71,-72
4815,"point(39,22).json",19.5,11.0,2,19,00:15:f9:6c:7d:21,-70
4816,"point(39,22).json",19.5,11.0,2,19,00:11:21:6c:50:e2,-79
4817,"point(39,22).json",19.5,11.0,2,19,00:11:21:6c:4e:70,-72
4818,"point(39,22).json",19.5,11.0,2,19,00:11:21:6c:50:e1,-79
4819,"point(39,22).json",19.5,11.0,2,19,00:11:21:6c:50:e0,-79
4820,"point(39,22).json",19.5,11.0,2,19,00:12:da:9e:32:32,-62
4821,"point(39,22).json",19.5,11.0,2,19,00:15:f9:6c:7d:20,-70
4822,"point(39,22).json",19.5,11.0,2,19,00:15:f9:6c:7d:22,-71
4823,"point(39,22).json",19.5,11.0,2,19,00:11:21:66:75:81,-83
4824,"point(39,22).json",19.5,11.0,2,19,00:11:21:66:75:82,-82
4825,"point(39,22).json",19.5,11.0,2,19,00:11:21:66:75:80,-82
4826,"altPoint(4,1).json",2.0,0.5,2,6,00:15:f9:6c:7d:71,-81
4827,"altPoint(4,1).json",2.0,0.5,2,6,00:15:f9:6c:7a:e0,-50
4828,"altPoint(4,1).json",2.0,0.5,2,6,00:15:f9:6c:7a:e1,-50
4829,"altPoint(4,1).json",2.0,0.5,2,6,00:15:f9:6c:7a:e2,-50
4830,"altPoint(4,1).json",2.0,0.5,2,6,00:15:f9:6c:7a:d1,-72
4831,"altPoint(4,1).json",2.0,0.5,2,6,00:15:f9:6c:7a:d0,-72
4832,"altPoint(4,1).json",2.0,0.5,2,6,00:15:f9:6c:7a:d2,-72
4833,"altPoint(4,1).json",2.0,0.5,2,6,00:15:f9:6c:7d:70,-83
4834,"altPoint(4,1).json",2.0,0.5,2,6,88:e3:ab:11:f4:ee,-90
4835,"altPoint(4,1).json",2.0,0.5,2,6,00:12:da:9e:32:31,-85
4836,"altPoint(4,1).json",2.0,0.5,2,6,00:12:da:9e:32:30,-84
4837,"altPoint(4,1).json",2.0,0.5,2,6,00:12:da:9e:32:32,-83
4838,"altPoint(4,1).json",2.0,0.5,2,6,00:15:f9:6c:7d:72,-84
4839,"point(4,1).json",2.0,0.5,2,1,00:15:f9:6c:7a:e1,-53
4840,"point(4,1).json",2.0,0.5,2,1,00:15:f9:6c:7a:e0,-53
4841,"point(4,1).json",2.0,0.5,2,1,00:15:f9:6c:7a:e2,-53
4842,"point(4,1).json",2.0,0.5,2,1,00:15:f9:6c:7a:d2,-72
4843,"point(4,1).json",2.0,0.5,2,1,00:15:f9:6c:7a:d1,-72
4844,"point(4,1).json",2.0,0.5,2,1,00:15:f9:6c:7a:d0,-72
4845,"point(4,1).json",2.0,0.5,2,1,00:15:f9:6c:7d:72,-77
4846,"point(4,1).json",2.0,0.5,2,1,00:15:f9:6c:7d:70,-79
4847,"point(4,1).json",2.0,0.5,2,1,00:15:f9:6c:7d:71,-78
4848,"point(4,1).json",2.0,0.5,2,1,00:12:da:9e:32:31,-85
4849,"point(4,1).json",2.0,0.5,2,1,00:12:da:9e:32:30,-85
4850,"point(4,1).json",2.0,0.5,2,1,00:12:da:9e:32:32,-86
4851,"altPoint(4,1).json",2.0,0.5,2,0,00:15:f9:6c:7d:71,-81
4852,"altPoint(4,1).json",2.0,0.5,2,0,00:15:f9:6c:7a:e0,-54
4853,"altPoint(4,1).json",2.0,0.5,2,0,00:15:f9:6c:7a:e1,-55
4854,"altPoint(4,1).json",2.0,0.5,2,0,00:15:f9:6c:7a:e2,-55
4855,"altPoint(4,1).json",2.0,0.5,2,0,00:15:f9:6c:7a:d1,-66
4856,"altPoint(4,1).json",2.0,0.5,2,0,00:15:f9:6c:7a:d0,-65
4857,"altPoint(4,1).json",2.0,0.5,2,0,00:15:f9:6c:7a:d2,-66
4858,"altPoint(4,1).json",2.0,0.5,2,0,00:15:f9:6c:7d:70,-84
4859,"altPoint(4,1).json",2.0,0.5,2,0,00:15:f9:6c:7d:72,-90
4860,"altPoint(4,1).json",2.0,0.5,2,0,88:e3:ab:11:f4:ee,-90
4861,"point(4,1).json",2.0,0.5,2,11,00:15:f9:6c:7a:e1,-52
4862,"point(4,1).json",2.0,0.5,2,11,00:15:f9:6c:7a:e0,-52
4863,"point(4,1).json",2.0,0.5,2,11,00:15:f9:6c:7a:e2,-52
4864,"point(4,1).json",2.0,0.5,2,11,00:15:f9:6c:7a:d2,-67
4865,"point(4,1).json",2.0,0.5,2,11,00:15:f9:6c:7a:d1,-67
4866,"point(4,1).json",2.0,0.5,2,11,00:15:f9:6c:7a:d0,-67
4867,"point(4,1).json",2.0,0.5,2,11,00:15:f9:6c:7d:72,-78
4868,"point(4,1).json",2.0,0.5,2,11,00:15:f9:6c:7d:70,-77
4869,"point(4,1).json",2.0,0.5,2,11,00:15:f9:6c:7d:71,-78
4870,"point(4,1).json",2.0,0.5,2,11,00:12:da:9e:32:31,-87
4871,"point(4,1).json",2.0,0.5,2,11,00:12:da:9e:32:30,-88
4872,"point(4,1).json",2.0,0.5,2,11,00:12:da:9e:32:32,-89
4873,"point(4,1).json",2.0,0.5,2,11,00:17:df:7d:70:52,-89
4874,"point(4,1).json",2.0,0.5,2,7,00:15:f9:6c:7a:e1,-54
4875,"point(4,1).json",2.0,0.5,2,7,00:15:f9:6c:7a:e0,-55
4876,"point(4,1).json",2.0,0.5,2,7,00:15:f9:6c:7a:e2,-55
4877,"point(4,1).json",2.0,0.5,2,7,00:15:f9:6c:7a:d2,-65
4878,"point(4,1).json",2.0,0.5,2,7,00:15:f9:6c:7a:d1,-65
4879,"point(4,1).json",2.0,0.5,2,7,00:15:f9:6c:7a:d0,-65
4880,"point(4,1).json",2.0,0.5,2,7,00:15:f9:6c:7d:72,-78
4881,"point(4,1).json",2.0,0.5,2,7,00:15:f9:6c:7d:70,-76
4882,"point(4,1).json",2.0,0.5,2,7,00:15:f9:6c:7d:71,-81
4883,"point(4,1).json",2.0,0.5,2,7,00:12:da:9e:32:31,-84
4884,"point(4,1).json",2.0,0.5,2,7,00:12:da:9e:32:30,-84
4885,"point(4,1).json",2.0,0.5,2,7,00:12:da:9e:32:32,-85
4886,"point(4,1).json",2.0,0.5,2,7,00:17:df:7d:70:51,-86
4887,"point(4,1).json",2.0,0.5,2,7,00:17:df:7d:70:50,-88
4888,"point(4,1).json",2.0,0.5,2,7,00:17:df:7d:70:52,-89
4889,"altPoint(4,1).json",2.0,0.5,2,16,00:15:f9:6c:7d:71,-83
4890,"altPoint(4,1).json",2.0,0.5,2,16,00:15:f9:6c:7a:e0,-50
4891,"altPoint(4,1).json",2.0,0.5,2,16,00:15:f9:6c:7a:e1,-50
4892,"altPoint(4,1).json",2.0,0.5,2,16,00:15:f9:6c:7a:e2,-50
4893,"altPoint(4,1).json",2.0,0.5,2,16,00:15:f9:6c:7a:d1,-71
4894,"altPoint(4,1).json",2.0,0.5,2,16,00:15:f9:6c:7a:d0,-72
4895,"altPoint(4,1).json",2.0,0.5,2,16,00:15:f9:6c:7a:d2,-71
4896,"altPoint(4,1).json",2.0,0.5,2,16,88:e3:ab:11:f4:ee,-90
4897,"altPoint(4,1).json",2.0,0.5,2,16,00:12:da:9e:32:31,-85
4898,"altPoint(4,1).json",2.0,0.5,2,16,00:12:da:9e:32:30,-86
4899,"altPoint(4,1).json",2.0,0.5,2,16,00:12:da:9e:32:32,-86
4900,"altPoint(4,1).json",2.0,0.5,2,16,00:15:f9:6c:7d:72,-85
4901,"altPoint(4,1).json",2.0,0.5,2,16,00:15:f9:6c:7d:70,-84
4902,"altPoint(4,1).json",2.0,0.5,2,16,00:11:21:66:75:82,-89
4903,"altPoint(4,1).json",2.0,0.5,2,5,00:15:f9:6c:7d:71,-77
4904,"altPoint(4,1).json",2.0,0.5,2,5,00:15:f9:6c:7a:e0,-50
4905,"altPoint(4,1).json",2.0,0.5,2,5,00:15:f9:6c:7a:e1,-50
4906,"altPoint(4,1).json",2.0,0.5,2,5,00:15:f9:6c:7a:e2,-50
4907,"altPoint(4,1).json",2.0,0.5,2,5,00:15:f9:6c:7a:d1,-71
4908,"altPoint(4,1).json",2.0,0.5,2,5,00:15:f9:6c:7a:d0,-71
4909,"altPoint(4,1).json",2.0,0.5,2,5,00:15:f9:6c:7a:d2,-72
4910,"altPoint(4,1).json",2.0,0.5,2,5,00:15:f9:6c:7d:70,-83
4911,"altPoint(4,1).json",2.0,0.5,2,5,88:e3:ab:11:f4:ee,-90
4912,"altPoint(4,1).json",2.0,0.5,2,5,00:12:da:9e:32:31,-82
4913,"altPoint(4,1).json",2.0,0.5,2,5,00:12:da:9e:32:30,-83
4914,"altPoint(4,1).json",2.0,0.5,2,5,00:12:da:9e:32:32,-84
4915,"altPoint(4,1).json",2.0,0.5,2,5,00:15:f9:6c:7d:72,-86
4916,"altPoint(4,1).json",2.0,0.5,2,11,00:15:f9:6c:7d:71,-81
4917,"altPoint(4,1).json",2.0,0.5,2,11,00:15:f9:6c:7a:e0,-48
4918,"altPoint(4,1).json",2.0,0.5,2,11,00:15:f9:6c:7a:e1,-48
4919,"altPoint(4,1).json",2.0,0.5,2,11,00:15:f9:6c:7a:e2,-48
4920,"altPoint(4,1).json",2.0,0.5,2,11,00:15:f9:6c:7a:d1,-68
4921,"altPoint(4,1).json",2.0,0.5,2,11,00:15:f9:6c:7a:d0,-68
4922,"altPoint(4,1).json",2.0,0.5,2,11,00:15:f9:6c:7a:d2,-68
4923,"altPoint(4,1).json",2.0,0.5,2,11,88:e3:ab:11:f4:ee,-88
4924,"altPoint(4,1).json",2.0,0.5,2,11,00:12:da:9e:32:31,-89
4925,"altPoint(4,1).json",2.0,0.5,2,11,00:12:da:9e:32:30,-87
4926,"altPoint(4,1).json",2.0,0.5,2,11,00:12:da:9e:32:32,-88
4927,"altPoint(4,1).json",2.0,0.5,2,11,00:15:f9:6c:7d:72,-80
4928,"altPoint(4,1).json",2.0,0.5,2,2,00:15:f9:6c:7d:71,-80
4929,"altPoint(4,1).json",2.0,0.5,2,2,00:15:f9:6c:7a:e0,-49
4930,"altPoint(4,1).json",2.0,0.5,2,2,00:15:f9:6c:7a:e1,-50
4931,"altPoint(4,1).json",2.0,0.5,2,2,00:15:f9:6c:7a:e2,-50
4932,"altPoint(4,1).json",2.0,0.5,2,2,00:15:f9:6c:7a:d1,-72
4933,"altPoint(4,1).json",2.0,0.5,2,2,00:15:f9:6c:7a:d0,-73
4934,"altPoint(4,1).json",2.0,0.5,2,2,00:15:f9:6c:7a:d2,-72
4935,"altPoint(4,1).json",2.0,0.5,2,2,00:15:f9:6c:7d:70,-84
4936,"altPoint(4,1).json",2.0,0.5,2,2,00:15:f9:6c:7d:72,-83
4937,"altPoint(4,1).json",2.0,0.5,2,2,88:e3:ab:11:f4:ee,-89
4938,"altPoint(4,1).json",2.0,0.5,2,2,00:12:da:9e:32:31,-85
4939,"altPoint(4,1).json",2.0,0.5,2,2,00:12:da:9e:32:30,-86
4940,"altPoint(4,1).json",2.0,0.5,2,2,00:12:da:9e:32:32,-85
4941,"altPoint(4,1).json",2.0,0.5,2,2,00:11:21:66:75:80,-89
4942,"altPoint(4,1).json",2.0,0.5,2,2,00:17:df:7d:70:50,-89
4943,"altPoint(4,1).json",2.0,0.5,2,14,00:15:f9:6c:7d:71,-82
4944,"altPoint(4,1).json",2.0,0.5,2,14,00:15:f9:6c:7a:e0,-53
4945,"altPoint(4,1).json",2.0,0.5,2,14,00:15:f9:6c:7a:e1,-52
4946,"altPoint(4,1).json",2.0,0.5,2,14,00:15:f9:6c:7a:e2,-52
4947,"altPoint(4,1).json",2.0,0.5,2,14,00:15:f9:6c:7a:d1,-74
4948,"altPoint(4,1).json",2.0,0.5,2,14,00:15:f9:6c:7a:d0,-75
4949,"altPoint(4,1).json",2.0,0.5,2,14,00:15:f9:6c:7a:d2,-75
4950,"altPoint(4,1).json",2.0,0.5,2,14,88:e3:ab:11:f4:ee,-89
4951,"altPoint(4,1).json",2.0,0.5,2,14,00:12:da:9e:32:31,-88
4952,"altPoint(4,1).json",2.0,0.5,2,14,00:12:da:9e:32:30,-88
4953,"altPoint(4,1).json",2.0,0.5,2,14,00:12:da:9e:32:32,-83
4954,"altPoint(4,1).json",2.0,0.5,2,14,00:15:f9:6c:7d:72,-84
4955,"altPoint(4,1).json",2.0,0.5,2,14,00:15:f9:6c:7d:70,-84
4956,"altPoint(4,1).json",2.0,0.5,2,9,00:15:f9:6c:7d:71,-83
4957,"altPoint(4,1).json",2.0,0.5,2,9,00:15:f9:6c:7a:e0,-50
4958,"altPoint(4,1).json",2.0,0.5,2,9,00:15:f9:6c:7a:e1,-50
4959,"altPoint(4,1).json",2.0,0.5,2,9,00:15:f9:6c:7a:e2,-49
4960,"altPoint(4,1).json",2.0,0.5,2,9,00:15:f9:6c:7a:d1,-72
4961,"altPoint(4,1).json",2.0,0.5,2,9,00:15:f9:6c:7a:d0,-72
4962,"altPoint(4,1).json",2.0,0.5,2,9,00:15:f9:6c:7a:d2,-71
4963,"altPoint(4,1).json",2.0,0.5,2,9,00:15:f9:6c:7d:70,-85
4964,"altPoint(4,1).json",2.0,0.5,2,9,88:e3:ab:11:f4:ee,-91
4965,"altPoint(4,1).json",2.0,0.5,2,9,00:12:da:9e:32:31,-84
4966,"altPoint(4,1).json",2.0,0.5,2,9,00:12:da:9e:32:30,-85
4967,"altPoint(4,1).json",2.0,0.5,2,9,00:12:da:9e:32:32,-84
4968,"altPoint(4,1).json",2.0,0.5,2,9,00:15:f9:6c:7d:72,-82
4969,"point(4,1).json",2.0,0.5,2,14,00:15:f9:6c:7a:e1,-55
4970,"point(4,1).json",2.0,0.5,2,14,00:15:f9:6c:7a:e0,-57
4971,"point(4,1).json",2.0,0.5,2,14,00:15:f9:6c:7a:e2,-57
4972,"point(4,1).json",2.0,0.5,2,14,00:15:f9:6c:7a:d2,-67
4973,"point(4,1).json",2.0,0.5,2,14,00:15:f9:6c:7a:d1,-67
4974,"point(4,1).json",2.0,0.5,2,14,00:15:f9:6c:7a:d0,-67
4975,"point(4,1).json",2.0,0.5,2,14,00:15:f9:6c:7d:72,-77
4976,"point(4,1).json",2.0,0.5,2,14,00:15:f9:6c:7d:70,-77
4977,"point(4,1).json",2.0,0.5,2,14,00:15:f9:6c:7d:71,-82
4978,"point(4,1).json",2.0,0.5,2,14,00:12:da:9e:32:31,-87
4979,"point(4,1).json",2.0,0.5,2,14,00:12:da:9e:32:30,-86
4980,"point(4,1).json",2.0,0.5,2,14,00:12:da:9e:32:32,-85
4981,"point(4,1).json",2.0,0.5,2,14,00:17:df:7d:70:52,-89
4982,"point(4,1).json",2.0,0.5,2,14,00:17:df:7d:70:51,-89
4983,"point(4,1).json",2.0,0.5,2,9,00:15:f9:6c:7a:e1,-52
4984,"point(4,1).json",2.0,0.5,2,9,00:15:f9:6c:7a:e0,-52
4985,"point(4,1).json",2.0,0.5,2,9,00:15:f9:6c:7a:e2,-52
4986,"point(4,1).json",2.0,0.5,2,9,00:15:f9:6c:7a:d2,-68
4987,"point(4,1).json",2.0,0.5,2,9,00:15:f9:6c:7a:d1,-67
4988,"point(4,1).json",2.0,0.5,2,9,00:15:f9:6c:7a:d0,-67
4989,"point(4,1).json",2.0,0.5,2,9,00:15:f9:6c:7d:72,-81
4990,"point(4,1).json",2.0,0.5,2,9,00:15:f9:6c:7d:70,-84
4991,"point(4,1).json",2.0,0.5,2,9,00:15:f9:6c:7d:71,-81
4992,"point(4,1).json",2.0,0.5,2,9,00:12:da:9e:32:31,-85
4993,"point(4,1).json",2.0,0.5,2,9,00:12:da:9e:32:30,-88
4994,"point(4,1).json",2.0,0.5,2,9,00:12:da:9e:32:32,-86
4995,"altPoint(4,1).json",2.0,0.5,2,4,00:15:f9:6c:7d:71,-82
