,filename,x,y,floor,sample_id,timestamp,00:15:f9:6c:7d:71,00:11:21:6c:4e:72,00:11:21:6c:4e:71,00:15:f9:6c:7d:21,00:11:21:6c:4e:70,00:15:f9:6c:7d:20,00:15:f9:6c:7d:22,00:11:21:6c:50:e1,00:11:21:6c:50:e2,00:15:f9:6c:7d:70,00:15:f9:6c:7d:72,00:11:21:6c:50:e0,00:12:da:9e:32:31,00:12:da:9e:32:30,00:12:da:9e:32:32,00:11:21:66:75:82,00:11:21:66:75:81,00:15:f9:6c:7a:e1,00:15:f9:6c:7a:e0,00:11:21:66:75:80,00:15:f9:6c:7a:d2,00:15:f9:6c:7a:d1,00:15:f9:6c:7a:e2,00:15:f9:6c:7a:d0,00:17:df:7d:70:51,00:17:df:7d:70:52,00:17:df:7d:70:50,88:e3:ab:11:f4:ee,00:12:80:17:ac:ae,00:0f:60:06:71:2e,00:1b:fc:22:43:4e,00:12:43:f1:c4:40,30:8d:99:64:aa:8d,b0:5b:67:c2:a0:16,00:12:43:f1:c4:42,00:12:43:f1:c4:41,bc:14:01:9c:37:08,bc:14:01:9c:37:09,00:12:da:9e:31:91,error
442,"altPoint(4,1).json",2.0,0.5,2,2,1461872148982,-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-83.0,-100.0,-85.0,-86.0,-85.0,-100.0,-100.0,-50.0,-49.0,-89.0,-72.0,-72.0,-50.0,-73.0,-100.0,-100.0,-89.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
443,"altPoint(4,1).json",2.0,0.5,2,3,1461872148982,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-100.0,-100.0,-85.0,-86.0,-85.0,-100.0,-100.0,-48.0,-48.0,-100.0,-73.0,-72.0,-48.0,-72.0,-100.0,-100.0,-89.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
444,"altPoint(4,1).json",2.0,0.5,2,4,1461872148982,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-84.0,-100.0,-86.0,-86.0,-85.0,-100.0,-100.0,-50.0,-50.0,-100.0,-74.0,-73.0,-50.0,-74.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
445,"altPoint(4,1).json",2.0,0.5,2,5,1461872148982,-77.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83.0,-86.0,-100.0,-82.0,-83.0,-84.0,-100.0,-100.0,-50.0,-50.0,-100.0,-72.0,-71.0,-50.0,-71.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
446,"altPoint(4,1).json",2.0,0.5,2,6,1461872148982,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83.0,-84.0,-100.0,-85.0,-84.0,-83.0,-100.0,-100.0,-50.0,-50.0,-100.0,-72.0,-72.0,-50.0,-72.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
447,"altPoint(4,1).json",2.0,0.5,2,7,1461872148982,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.0,-83.0,-100.0,-83.0,-84.0,-84.0,-89.0,-100.0,-53.0,-53.0,-100.0,-71.0,-72.0,-53.0,-72.0,-100.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
448,"altPoint(4,1).json",2.0,0.5,2,8,1461872148982,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.0,-84.0,-100.0,-82.0,-83.0,-83.0,-89.0,-100.0,-51.0,-50.0,-100.0,-72.0,-72.0,-50.0,-71.0,-100.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
449,"altPoint(4,1).json",2.0,0.5,2,9,1461872148982,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-82.0,-100.0,-84.0,-85.0,-84.0,-100.0,-100.0,-50.0,-50.0,-100.0,-71.0,-72.0,-49.0,-72.0,-100.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
450,"altPoint(4,1).json",2.0,0.5,2,10,1461872148982,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-87.0,-100.0,-86.0,-85.0,-85.0,-100.0,-100.0,-49.0,-50.0,-100.0,-69.0,-69.0,-49.0,-69.0,-100.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
451,"altPoint(4,1).json",2.0,0.5,2,11,1461872148982,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-80.0,-100.0,-89.0,-87.0,-88.0,-100.0,-100.0,-48.0,-48.0,-100.0,-68.0,-68.0,-48.0,-68.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
452,"altPoint(4,1).json",2.0,0.5,2,12,1461872148982,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86.0,-87.0,-100.0,-85.0,-85.0,-86.0,-100.0,-100.0,-50.0,-49.0,-100.0,-69.0,-69.0,-50.0,-69.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
453,"altPoint(4,1).json",2.0,0.5,2,13,1461872148982,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-84.0,-100.0,-83.0,-83.0,-83.0,-100.0,-100.0,-52.0,-52.0,-100.0,-70.0,-70.0,-52.0,-70.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
454,"altPoint(4,1).json",2.0,0.5,2,14,1461872148982,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-84.0,-100.0,-88.0,-88.0,-83.0,-100.0,-100.0,-52.0,-53.0,-100.0,-75.0,-74.0,-52.0,-75.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
455,"altPoint(4,1).json",2.0,0.5,2,15,1461872148982,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-85.0,-100.0,-85.0,-88.0,-84.0,-100.0,-100.0,-50.0,-50.0,-100.0,-67.0,-67.0,-51.0,-68.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
456,"altPoint(4,1).json",2.0,0.5,2,16,1461872148982,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-85.0,-100.0,-85.0,-86.0,-86.0,-89.0,-100.0,-50.0,-50.0,-100.0,-71.0,-71.0,-50.0,-72.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
457,"altPoint(4,1).json",2.0,0.5,2,17,1461872148982,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-100.0,-85.0,-84.0,-83.0,-89.0,-88.0,-50.0,-51.0,-100.0,-72.0,-72.0,-50.0,-72.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
458,"altPoint(4,1).json",2.0,0.5,2,18,1461872148982,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83.0,-100.0,-82.0,-83.0,-84.0,-100.0,-88.0,-51.0,-50.0,-100.0,-72.0,-71.0,-50.0,-71.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
459,"altPoint(4,1).json",2.0,0.5,2,19,1461872148982,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83.0,-100.0,-85.0,-85.0,-84.0,-100.0,-100.0,-50.0,-50.0,-100.0,-73.0,-73.0,-50.0,-73.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
460,"point(4,1).json",2.0,0.5,2,0,1461865106384,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.0,-77.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-53.0,-54.0,-100.0,-68.0,-67.0,-53.0,-67.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
461,"point(4,1).json",2.0,0.5,2,1,1461865106384,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-79.0,-77.0,-100.0,-85.0,-85.0,-86.0,-100.0,-100.0,-53.0,-53.0,-100.0,-72.0,-72.0,-53.0,-72.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
462,"point(4,1).json",2.0,0.5,2,2,1461865106384,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-81.0,-100.0,-84.0,-85.0,-84.0,-100.0,-100.0,-50.0,-51.0,-100.0,-68.0,-67.0,-51.0,-67.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
463,"point(4,1).json",2.0,0.5,2,3,1461865106384,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-78.0,-78.0,-100.0,-87.0,-85.0,-85.0,-100.0,-100.0,-50.0,-51.0,-100.0,-67.0,-67.0,-51.0,-67.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
464,"point(4,1).json",2.0,0.5,2,4,1461865106384,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-79.0,-78.0,-100.0,-86.0,-85.0,-85.0,-100.0,-100.0,-54.0,-54.0,-100.0,-65.0,-66.0,-54.0,-66.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
465,"point(4,1).json",2.0,0.5,2,5,1461865106384,-77.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-76.0,-100.0,-85.0,-84.0,-84.0,-100.0,-100.0,-53.0,-53.0,-100.0,-66.0,-67.0,-53.0,-67.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
466,"point(4,1).json",2.0,0.5,2,6,1461865106384,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-81.0,-100.0,-84.0,-85.0,-85.0,-100.0,-100.0,-55.0,-56.0,-100.0,-66.0,-66.0,-55.0,-66.0,-87.0,-89.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
467,"point(4,1).json",2.0,0.5,2,7,1461865106384,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-76.0,-78.0,-100.0,-84.0,-84.0,-85.0,-100.0,-100.0,-54.0,-55.0,-100.0,-65.0,-65.0,-55.0,-65.0,-86.0,-89.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
468,"point(4,1).json",2.0,0.5,2,8,1461865106384,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-78.0,-78.0,-100.0,-85.0,-86.0,-89.0,-100.0,-100.0,-52.0,-52.0,-100.0,-67.0,-67.0,-52.0,-67.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
469,"point(4,1).json",2.0,0.5,2,9,1461865106384,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-81.0,-100.0,-85.0,-88.0,-86.0,-100.0,-100.0,-52.0,-52.0,-100.0,-68.0,-67.0,-52.0,-67.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
470,"point(4,1).json",2.0,0.5,2,10,1461865106384,-77.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-76.0,-100.0,-85.0,-88.0,-87.0,-100.0,-100.0,-51.0,-52.0,-100.0,-67.0,-67.0,-51.0,-67.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
471,"point(4,1).json",2.0,0.5,2,11,1461865106384,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-78.0,-100.0,-87.0,-88.0,-89.0,-100.0,-100.0,-52.0,-52.0,-100.0,-67.0,-67.0,-52.0,-67.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
472,"point(4,1).json",2.0,0.5,2,12,1461865106384,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-82.0,-100.0,-85.0,-86.0,-85.0,-100.0,-100.0,-52.0,-52.0,-100.0,-67.0,-68.0,-52.0,-68.0,-90.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
473,"point(4,1).json",2.0,0.5,2,13,1461865106384,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-76.0,-76.0,-100.0,-87.0,-86.0,-87.0,-100.0,-100.0,-52.0,-52.0,-100.0,-77.0,-76.0,-56.0,-77.0,-90.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
474,"point(4,1).json",2.0,0.5,2,14,1461865106384,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-77.0,-100.0,-87.0,-86.0,-85.0,-100.0,-100.0,-55.0,-57.0,-100.0,-67.0,-67.0,-57.0,-67.0,-89.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
475,"point(4,1).json",2.0,0.5,2,15,1461865106384,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-82.0,-77.0,-100.0,-85.0,-86.0,-86.0,-100.0,-100.0,-52.0,-52.0,-100.0,-68.0,-68.0,-52.0,-68.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
476,"point(4,1).json",2.0,0.5,2,16,1461865106384,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-78.0,-79.0,-100.0,-88.0,-86.0,-86.0,-100.0,-100.0,-51.0,-51.0,-100.0,-67.0,-68.0,-51.0,-68.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
477,"point(4,1).json",2.0,0.5,2,17,1461865106384,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-77.0,-100.0,-85.0,-86.0,-87.0,-100.0,-100.0,-57.0,-56.0,-100.0,-67.0,-67.0,-57.0,-67.0,-90.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
478,"point(4,1).json",2.0,0.5,2,18,1461865106384,-77.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-78.0,-76.0,-100.0,-86.0,-86.0,-86.0,-100.0,-100.0,-55.0,-55.0,-100.0,-67.0,-68.0,-56.0,-68.0,-90.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
479,"point(4,1).json",2.0,0.5,2,19,1461865106384,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-82.0,-82.0,-100.0,-86.0,-88.0,-86.0,-100.0,-100.0,-55.0,-55.0,-100.0,-68.0,-69.0,-55.0,-68.0,-89.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
480,"altPoint(71,22).json",35.5,11.0,2,0,1461869252280,-75.0,-56.0,-56.0,-69.0,-56.0,-70.0,-69.0,-77.0,-82.0,-75.0,-76.0,-80.0,-81.0,-78.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
481,"altPoint(71,22).json",35.5,11.0,2,1,1461869252280,-71.0,-67.0,-67.0,-71.0,-66.0,-74.0,-71.0,-85.0,-83.0,-71.0,-71.0,-83.0,-77.0,-80.0,-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
482,"altPoint(71,22).json",35.5,11.0,2,2,1461869252280,-73.0,-66.0,-66.0,-68.0,-65.0,-69.0,-68.0,-81.0,-83.0,-74.0,-73.0,-82.0,-81.0,-82.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
483,"altPoint(71,22).json",35.5,11.0,2,3,1461869252280,-74.0,-65.0,-65.0,-69.0,-65.0,-69.0,-70.0,-85.0,-85.0,-74.0,-77.0,-82.0,-79.0,-77.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
484,"altPoint(71,22).json",35.5,11.0,2,4,1461869252280,-74.0,-59.0,-58.0,-69.0,-70.0,-69.0,-69.0,-85.0,-84.0,-72.0,-74.0,-85.0,-76.0,-76.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
485,"altPoint(71,22).json",35.5,11.0,2,5,1461869252280,-73.0,-65.0,-65.0,-69.0,-65.0,-69.0,-69.0,-83.0,-83.0,-75.0,-74.0,-85.0,-80.0,-78.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
486,"altPoint(71,22).json",35.5,11.0,2,6,1461869252280,-74.0,-63.0,-62.0,-69.0,-63.0,-70.0,-69.0,-86.0,-85.0,-74.0,-74.0,-84.0,-79.0,-80.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
487,"altPoint(71,22).json",35.5,11.0,2,7,1461869252280,-70.0,-63.0,-62.0,-72.0,-63.0,-71.0,-71.0,-81.0,-82.0,-70.0,-71.0,-84.0,-80.0,-79.0,-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
488,"altPoint(71,22).json",35.5,11.0,2,8,1461869252280,-73.0,-58.0,-59.0,-70.0,-59.0,-70.0,-70.0,-84.0,-85.0,-75.0,-75.0,-84.0,-81.0,-80.0,-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
489,"altPoint(71,22).json",35.5,11.0,2,9,1461869252280,-74.0,-61.0,-61.0,-70.0,-61.0,-70.0,-70.0,-86.0,-86.0,-73.0,-73.0,-85.0,-80.0,-78.0,-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
490,"altPoint(71,22).json",35.5,11.0,2,10,1461869252280,-72.0,-63.0,-63.0,-68.0,-63.0,-68.0,-68.0,-83.0,-84.0,-72.0,-72.0,-85.0,-79.0,-78.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
491,"altPoint(71,22).json",35.5,11.0,2,11,1461869252280,-73.0,-64.0,-64.0,-69.0,-64.0,-69.0,-69.0,-85.0,-86.0,-74.0,-73.0,-84.0,-80.0,-78.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
492,"altPoint(71,22).json",35.5,11.0,2,12,1461869252280,-73.0,-65.0,-65.0,-72.0,-64.0,-72.0,-72.0,-84.0,-84.0,-72.0,-73.0,-86.0,-79.0,-80.0,-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
493,"altPoint(71,22).json",35.5,11.0,2,13,1461869252280,-71.0,-64.0,-64.0,-70.0,-64.0,-70.0,-70.0,-84.0,-83.0,-71.0,-74.0,-86.0,-79.0,-76.0,-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
494,"altPoint(71,22).json",35.5,11.0,2,14,1461869252280,-74.0,-57.0,-58.0,-73.0,-58.0,-70.0,-73.0,-85.0,-87.0,-73.0,-71.0,-88.0,-80.0,-78.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
495,"altPoint(71,22).json",35.5,11.0,2,15,1461869252280,-74.0,-61.0,-62.0,-70.0,-61.0,-71.0,-71.0,-79.0,-83.0,-73.0,-74.0,-83.0,-77.0,-76.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
496,"altPoint(71,22).json",35.5,11.0,2,16,1461869252280,-76.0,-63.0,-62.0,-68.0,-68.0,-69.0,-69.0,-83.0,-84.0,-76.0,-76.0,-83.0,-78.0,-78.0,-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
497,"altPoint(71,22).json",35.5,11.0,2,17,1461869252280,-73.0,-63.0,-63.0,-69.0,-63.0,-69.0,-69.0,-83.0,-83.0,-72.0,-72.0,-82.0,-79.0,-78.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
498,"altPoint(71,22).json",35.5,11.0,2,18,1461869252280,-74.0,-62.0,-62.0,-68.0,-61.0,-69.0,-69.0,-85.0,-83.0,-74.0,-73.0,-86.0,-77.0,-80.0,-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
499,"altPoint(71,22).json",35.5,11.0,2,19,1461869252280,-72.0,-62.0,-61.0,-67.0,-67.0,-67.0,-67.0,-84.0,-85.0,-74.0,-72.0,-85.0,-79.0,-77.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
