,train_data,test_data,train_data_size,test_data_size,algorithm,n_neighbors,weights,metric,nan_filler,units,scaler,mean_absolute_error,std_dev_distance_error,mean_squared_error,percentile_25,percentile_50,percentile_75,percentile_90,percentile_95,min,max
3217,full_groupby_min_data,full_groupby_max_data,25,25,KNeighborsRegressor,6,distance,canberra,-100.0,mW,MinMaxScaler,4.075724416499636,2.1089806600214356,20.881416966621963,2.9437162195533517,3.6814478666149526,5.725102185048208,6.833765880561214,7.580349404068724,0.22158785075382562,8.401900071015689
3218,full_groupby_min_data,full_groupby_mean_data,25,25,KNeighborsRegressor,6,distance,canberra,-100.0,mW,MinMaxScaler,3.0455249174053063,1.893116974164265,12.715758225290699,1.7922646739627985,2.4524798299647976,3.9641008051566553,6.143540818201121,6.331742314022592,0.03378112064158678,6.940487794378079
3219,full_groupby_min_data,full_data,25,1000,KNeighborsRegressor,6,distance,canberra,-100.0,mW,MinMaxScaler,3.883551884229001,2.3678937207672197,20.68328898967462,2.2791923450223823,3.8029256642942517,6.081523431112002,7.036846790273678,7.514987187893774,0.006386227702216196,10.680546306148372
3220,full_groupby_max_data,full_groupby_min_data,25,25,KNeighborsRegressor,6,distance,canberra,-100.0,mW,MinMaxScaler,3.104780877727677,1.90498860596271,13.123486623997282,1.6512577674618347,3.1470276127691617,4.380441084961564,5.154487792309429,6.2701921950073585,0.08526768713448618,6.620256798906642
3221,full_groupby_max_data,full_groupby_max_data,25,25,KNeighborsRegressor,6,distance,canberra,-100.0,mW,MinMaxScaler,2.163873728704074,1.8387183057278471,7.927999121281609,0.4783439848805138,1.9907933137792053,2.843374651448136,4.083971547551742,5.8835093494422654,0.0012926973880986736,7.194410669490843
3222,full_groupby_max_data,full_groupby_mean_data,25,25,KNeighborsRegressor,6,distance,canberra,-100.0,mW,MinMaxScaler,2.548161176169407,1.8005055113445838,9.605272672263988,1.229309229013678,2.433418770228271,3.1817783744193813,4.474115366338017,6.131425196916556,0.17290767417522446,7.394034828528014
3223,full_groupby_max_data,full_data,25,1000,KNeighborsRegressor,6,distance,canberra,-100.0,mW,MinMaxScaler,3.452829904455995,2.4516607481076607,17.926664132493634,2.0236004517230253,2.7996045266947895,4.685459219382069,6.632110683087583,8.583170155824131,0.0022429872580964627,14.013951206051065
3224,full_groupby_mean_data,full_groupby_min_data,25,25,KNeighborsRegressor,6,distance,canberra,-100.0,mW,MinMaxScaler,2.762758289832887,1.8346718347738213,10.864213279700186,1.2769168078598057,2.5168537185547786,3.84048020083945,4.609216954516295,6.124776030996353,0.1348193026850204,7.368364954619331
3225,full_groupby_mean_data,full_groupby_max_data,25,25,KNeighborsRegressor,6,distance,canberra,-100.0,mW,MinMaxScaler,2.676919923072168,1.6187013153811323,9.681286465020648,1.8330250722530652,2.313686309067183,3.5580920649560492,4.685472856244033,5.84349206487274,0.1497243495958287,6.254112735552191
3226,full_groupby_mean_data,full_groupby_mean_data,25,25,KNeighborsRegressor,6,distance,canberra,-100.0,mW,MinMaxScaler,2.1363836055824574,1.9037969515545796,8.04360002964007,0.46150377246136387,2.1999171903498302,2.994194558360232,4.165703291857293,5.958106918528056,0.010146748060584798,6.993235890695654
3227,full_groupby_mean_data,full_data,25,1000,KNeighborsRegressor,6,distance,canberra,-100.0,mW,MinMaxScaler,3.200946932102544,2.129281609933137,14.775367596361756,1.8001907853577233,2.7430096906234254,4.498908064675424,6.449711002901875,6.975114047133373,0.0008150416319807618,10.386919799710327
3228,full_data,full_groupby_min_data,1000,25,KNeighborsRegressor,6,distance,canberra,-100.0,mW,MinMaxScaler,3.971411345769391,2.0627218433895615,19.856736624374417,2.0,4.0,5.611135677513466,6.389758478717072,7.277784922530398,0.006941260938622129,8.07632558215466
3229,full_data,full_groupby_max_data,1000,25,KNeighborsRegressor,6,distance,canberra,-100.0,mW,MinMaxScaler,2.8742704776133383,1.7181372442802207,11.095346545055127,1.9999999999999964,2.0223150935878778,3.304628414156266,5.926295941792544,6.320211100752801,0.6239511411917,6.638545021438677
3230,full_data,full_groupby_mean_data,1000,25,KNeighborsRegressor,6,distance,canberra,-100.0,mW,MinMaxScaler,2.1480066320396163,1.3381307292290412,6.332902585852942,1.5811388300841898,2.0,2.3330560416816013,2.9817036133178414,4.866750198234565,0.01128196641657464,6.381681271418286
