,train_data,test_data,train_data_size,test_data_size,algorithm,n_neighbors,weights,metric,nan_filler,units,scaler,mean_absolute_error,std_dev_distance_error,mean_squared_error,percentile_25,percentile_50,percentile_75,percentile_90,percentile_95,min,max
46,full_groupby_mean_data,full_groupby_max_data,25,25,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,MinMaxScaler,3.649721044814033,2.284495133649512,18.330625,2.25,3.3541019662496847,4.5,6.604407954888961,8.256518659932798,0.0,9.0
47,full_groupby_mean_data,full_groupby_mean_data,25,25,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,MinMaxScaler,3.6687967365476783,2.2811627850673344,18.455625,2.25,3.3541019662496847,4.5,6.604407954888961,8.256518659932798,0.0,9.0
48,full_data,full_data,1000,1000,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,RobustScaler,2.365054437960296,1.4389266452375835,7.661921875,1.5,2.0,3.25,4.0,5.25,0.0,8.5
49,full_data,full_groupby_min_data,1000,25,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,RobustScaler,3.937177690901269,2.2275808604546588,20.265,2.0,3.5,5.0,7.457987240796894,8.25,1.0,8.75
50,full_data,full_groupby_max_data,1000,25,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,RobustScaler,2.9601977192267674,1.8794334981707932,12.15375,2.0,2.62797450520358,4.0,5.697220505424424,5.949999999999999,0.0,7.5
51,full_data,full_groupby_mean_data,1000,25,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,RobustScaler,3.2417553421106167,2.1629027327050556,15.0,1.75,2.62797450520358,4.25,6.200000000000001,6.899999999999999,0.0,8.25
52,full_groupby_min_data,full_data,25,1000,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,RobustScaler,8.369850303186587,4.8084398908514085,93.1523671875,4.8541219597369,8.21414248267046,11.25,15.25,16.924695344377696,0.0,20.71174938289859
53,full_groupby_min_data,full_groupby_min_data,25,25,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,RobustScaler,6.6011193411182045,3.1247768160827576,52.9484375,4.5,6.75,8.806957476904268,9.328635806708833,10.934173130052253,1.0307764064044151,14.564511663629508
54,full_groupby_min_data,full_groupby_max_data,25,25,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,RobustScaler,6.274239497508315,3.0749925860186056,48.4434375,4.257346591481601,6.4031242374328485,8.280247580839598,9.390077719685635,10.176237157797198,1.6007810593582121,14.564511663629508
55,full_groupby_min_data,full_groupby_mean_data,25,25,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,RobustScaler,6.287053410370999,3.1095697242448175,48.8096875,4.366062299143245,6.4031242374328485,8.806957476904268,9.390077719685635,10.176237157797198,1.4577379737113252,14.564511663629508
